"Johnson & Clark" (2012),51.6005035,-0.267233
"Jokainen vieras on laulun arvoinen" (2007),60.1674881,24.9427473
"Joke Business" (2012),42.61946,-7.863112
"Jokehnen oder Wie lange fï¿½hrt man von Ostpreuï¿½en nach Deutschland?" (1987),53.4515894,10.6090961
"Joko gegen Klaas - Das Duell um die Welt" (2012),50.9875138,6.8963165
"Jonathan Meades - Magnetic North" (2008),49.894622,2.3020286071428666
"Jonathan Meades: Off-Kilter" (2009),57.1482429,-2.0928095
"Jongleurs Live!" (2012),51.5073219,-0.1276474
"Joni Jones" (1982),53.2566055,-3.4775558545230227
"Jools's Hootenanny" (1993),52.5310214,-1.2649062
"Jopet-show" (2005),28.4159024,-16.5532956
"Jornal da Record" (1972),38.7077507,-9.1365919
"Joseph Balsamo" (1973),49.2065404,2.5846582
"Josephine Klick - Allein unter Cops" (2014),52.5170365,13.3888599
"Josï¿½phine, ange gardien" (1997),46.0287057,0.1994619
"Journal Deutsche Welle" (1992),52.5170365,13.3888599
"Journey of a Rock Star" (2008),38.9953683,21.9877132
"Journeys on the Edge" (2018),48.2083537,16.3725042
"Joï¿½o Nicolau Breyner" (2000),38.7077507,-9.1365919
"Joï¿½o Villaret" (1959),38.7077507,-9.1365919
"Juda" (2017),45.9852129,24.6859225
"Judas Goat" (2014),55.9533456,-3.1883749
"Judge Dredd: Cursed Edge" (2013),50.8115402,-0.3699697
"Juego de niï¿½os" (1988),41.4728432,2.0817809
"Jugando con las estrellas" (2017),40.4540601,-3.6801572
"Jugoistocno od razuma" (2013),45.84264135,15.962231476593626
"Juke Box Jury" (1959),53.6443219,-2.8167292
"Jul Med Hellstrï¿½m & Venner" (2014),59.9133301,10.7389701
"Jul pï¿½ Svarta Ankan" (2013),56.6739826,12.8574827
"Julia - Eine ungewï¿½hnliche Frau" (1999),48.75053735,15.971124516198895
"Julia - Wege zum Glï¿½ck" (2005),52.381929650000004,13.113676759028799
"Julianus barï¿½t" (1991),47.1817585,19.5060937
"Julkkisselviytyjï¿½t" (2017),60.1674881,24.9427473
"Julmahuvi esittï¿½ï¿½: Mennen tullen" (2000),60.1674881,24.9427473
"Jump" (2014),50.5542328,9.6770448
"Jumping the Queue" (1989),50.3511715,-4.4542496
"Jungle Junction" (2009),50.1194794,-5.5352463
"Junior Docs" (2012),53.550341,10.000654
"Junior Doctors: Blood, Sweat and Tears" (2017),52.5310214,-1.2649062
"Juntos e ao Vivo" (1990),38.7077507,-9.1365919
"Juntos ï¿½ Tarde" (2017),38.7275721,-9.238170738165365
"Juodos kates" (2015),54.6870458,25.2829111
"Jura" (2006),38.7077507,-9.1365919
"Juras de Amor" (2005),38.7077507,-9.1365919
"Jurismia!" (2002),61.4980214,23.7603118
"Just Another Day" (2007),51.4538022,-2.5972985
"Just Friends - Die Serie" (2016),50.1106444,8.6820917
"Just Funny" (2017),37.9839412,23.7283052
"Just Push Abuba" (2018),52.5170365,13.3888599
"Just Us" (2014),45.4641943,9.1896346
"Just William" (1994),51.2206329,-0.5310167611203902
"Just William" (2010),51.840052299999996,-0.09785519224523963
"Just a Minute" (1994),51.5073219,-0.1276474
"Jutarnje Zvrndanje" (2006),44.6199926,21.1854
"Jute City" (1991),57.8978237,-5.1586647
"Juulian totuudet" (2002),60.4564226,26.2271433
"Juurien jï¿½ljillï¿½" (2011),63.2467777,25.9209164
"Jyrki Countdown" (1996),60.1702947,24.936887771196552
"Jyrki" (1995),60.1702947,24.936887771196552
"Jï¿½ Estï¿½" (1987),38.7077507,-9.1365919
"Jï¿½ï¿½hyvï¿½iset ilman kyyneleitï¿½" (1999),61.4980214,23.7603118
"Jï¿½ï¿½hyvï¿½iset ilman suudelmia" (1995),60.1674881,24.9427473
"Jï¿½ï¿½hyvï¿½iset lasihevoselle" (1985),61.4980214,23.7603118
"Jï¿½ban rosszban" (2005),47.4979937,19.0403594
"Jï¿½modor@huï¿½" (2004),47.4979937,19.0403594
"Jï¿½mmer Justizgeschichten" (2011),53.2340899,8.7808584
"K-70" (2008),60.1674881,24.9427473
"K11 - Kommissare im Einsatz" (2002),48.1371079,11.5753822
"K3 - Kripo Hamburg" (2003),53.550341,10.000654
"KDD - Kriminaldauerdienst" (2007),52.5170365,13.3888599
"KHL: Tehtï¿½vï¿½ idï¿½ssï¿½" (2014),48.1516988,17.1093063
"KLKN Channel 8 ABC News of Lincoln, Nebraska at 10 PM" (1998),51.5073219,-0.1276474
"Kaaos" (2011),60.1674881,24.9427473
"Kabare" (2012),44.8178131,20.4568974
"Kabarett im Turm" (2016),48.217059899999995,16.370301754198106
"Kabarettgipfel" (2017),48.2019371,16.332504326874492
"Kachelmanns Spï¿½tausgabe" (2004),51.3406321,12.3747329
"Kaeloo" (2012),48.8588897,2.3200410217200766
"Kaidan: Sekai no ma" (2013),48.584614,7.7507127
"Kaikki kotona" (2000),61.49581425,23.766972423821358
"Kaikki kunnossa" (2007),60.1674881,24.9427473
"Kailin Gow's Go Girl" (2016),54.7023545,-3.2765753
"Kakola" (2010),60.4313102,22.0532653
"Kalam neswan" (2009),48.8588897,2.3200410217200766
"Kalambur" (1996),46.4843023,30.7322878
"Kalapuikkokeitto" (1998),61.4509034,23.8514239
"Kald krig i Norge" (2017),69.6819069,18.972490634079904
"Kaleidoscope" (1946),51.591413,-0.1334726
"Kalevan kisat -98" (1998),65.01976805000001,25.4639320917574
"Kali" (2010),48.8588897,2.3200410217200766
"Kallio" (2010),60.1839816,24.9524515
"Kallwass greift ein!" (2013),50.938361,6.959974
"Kampen om livet" (2017),59.9133301,10.7389701
"Kampen om tungtvannet" (2015),59.8786976,8.5941579
"Kane & Abel" (1985),46.603354,1.8883335
"Kanikuly Krosha" (1980),47.4165079,35.922969
"Kansakunnan kï¿½ï¿½nnekohta" (2006),60.1674881,24.9427473
"Kansakunnan lisï¿½muisti" (2001),61.0322053,24.36413
"Kansallisaarre" (2010),63.1179872,29.7840744
"Kantora Mitrani" (2012),42.6073975,25.4856617
"Kanzleramt Pforte D" (2010),51.4856786,11.968948363815038
"Kanzlerbungalow" (2003),50.72165575,7.117860552675237
"Kapelski kresovi" (1974),45.3267976,14.442208
"Kara Ben Nemsi Effendi" (1973),39.3260685,-4.8379791
"Kara Para Ask" (2014),45.4641943,9.1896346
"Karaoke na Maidane" (1997),50.4482856,30.524515
"Karaoke" (1996),51.5073219,-0.1276474
"Karavaanarit" (2011),63.2467777,25.9209164
"Karfunkel" (1991),52.5170365,13.3888599
"Kari Traa Leikane" (2013),60.6276455,6.402959575581395
"Kariera Nikodema Dyzmy" (1980),52.0042375,20.5560438
"Karl & Co" (1998),59.9133301,10.7389701
"Karl Johan" (2012),59.9136256,10.7401142
"Karl Marx" (1983),51.5073219,-0.1276474
"Karl May" (1992),50.8322608,12.9252977
"Karl Spain Wants a Woman" (2005),55.8317061,-4.0333295
"Karon katkerat leffa-arvostelut" (2015),61.051566,24.3656253
"Karschunke & Sohn" (1978),52.4976443,13.411914
"Karticata" (2013),42.6977028,23.3217359
"Karyotakis" (2009),37.9839412,23.7283052
"Karï¿½dysokk" (2010),47.4979937,19.0403594
"Kas Te Tik Laikmetigs?" (2014),57.3131712,25.2748551
"Kasia i Tomek" (2002),52.2319581,21.0067249
"Kasperltheater" (1957),48.211546999999996,16.383753756973725
"Kasta" (2012),49.4871968,31.2718321
"KateModern" (2007),51.5073219,-0.1276474
"Katherine Mills: Mind Games" (2014),51.5073219,-0.1276474
"Katie: My Beautiful Friends" (2011),54.774822400000005,-1.5643586354480097
"Katrin und die Welt der Tiere" (2009),52.5170365,13.3888599
"Katts and Dog" (1988),48.8588897,2.3200410217200766
"Katy Brand's Big Ass Show" (2007),51.5073219,-0.1276474
"Kaunis mies" (2003),60.1674881,24.9427473
"Kauppaneuvos Jethro" (2015),60.4517531,22.2670522
"Kavanagh QC" (1995),51.45720815,-0.17639639901646376
"Kawa czy herbata" (2010),52.2319581,21.0067249
"Kazus Kukotskogo" (2005),45.28350435,34.20081877526554
"Kdm tv Making of" (2012),41.3828939,2.1774322
"Kdm tv Trailers" (2012),41.4331289,2.19107
"Kdm" (2012),41.4331289,2.19107
"Kdo si pa ti?" (2015),46.0500268,14.5069289
"Ke Fina Gente" (2007),38.7077507,-9.1365919
"Keen Eddie" (2003),51.5073219,-0.1276474
"Keep It in the Family" (2014),51.5073219,-0.1276474
"Keeping It Rude" (2016),51.96138575,-1.7746043175573245
"Kehribar" (2016),52.49839,13.4426776
"Keine zweite Chance" (2017),52.5170365,13.3888599
"Kell' onni on" (1979),62.82411705,27.593193798013104
"Kelly" (1989),54.596391,-5.9301829
"Kemï¿½nykalap ï¿½s krumpliorr" (1974),47.1817585,19.5060937
"Ken Dodd & the Diddymen" (1969),53.7851712,-2.2493172
"Kenny's World" (2008),52.4796992,-1.9026911
"Kept" (2005),51.5073219,-0.1276474
"Keromar" (1971),43.5116383,16.4399659
"Kesslers Expedition" (2010),52.0908428,14.6493003
"Kesï¿½illan valssi" (1996),60.2955191,25.09935973899562
"Ketapan" (2016),50.1106444,8.6820917
"Ketonen & Myllyrinne" (2006),60.1674881,24.9427473
"Kezzycat" (2011),52.082248050000004,-4.663109182122396
"Khalil Goes to Work" (2015),53.7944229,-1.7519186
"Kholostyak" (2013),50.4500336,30.5241361
"Kick Start" (1979),52.8283519,-1.3792870344324304
"Kick Your Own Ass" (2013),52.5170365,13.3888599
"Kiddy Contest" (1995),48.2083537,16.3725042
"Kidnapped" (2012),52.1363806,-0.4675041
"Kidnapped: The Webisode Series" (2012),52.1363806,-0.4675041
"Kids Passport to the World" (2000),51.5073219,-0.1276474
"Kielletty kaupunki" (1991),60.169069,24.94071147213262
"Kiezgeschichten" (2009),53.5539347,9.9594316
"Kiliki a Fï¿½ldï¿½n" (2004),47.4979937,19.0403594
"Kill All Humans" (2015),51.5073219,-0.1276474
"Kill Arman" (2009),51.5073219,-0.1276474
"Kill Skills" (2016),28.2935785,-16.621447121144122
"Killer Net" (1998),50.8726148,-0.0036521
"Killer Psychopaths" (2015),52.5725769,-0.2427336
"Killing Eve" (2018),43.4586541,11.1389204
"Kin Hell" (2016),51.88968345,-0.45107740023140386
"Kindai kokka no zou" (1964),54.7023545,-3.2765753
"Kinder fragen - Comedians antworten" (2012),50.938361,6.959974
"Kinder, Kinder" (2007),50.938361,6.959974
"Kinderbï¿½cher fï¿½r Erwachsene" (1954),48.3605745,10.9032627
"Kinderwurlitzer" (1989),47.4979937,19.0403594
"King Kong-A-Thon" (2017),52.9534193,-1.1496461
"King of Comedy" (2005),53.5694504,10.0288753
"King of the Ghetto" (1986),51.5073219,-0.1276474
"King's" (????),51.5073219,-0.1276474
"Kingdom" (2007),52.7040458,0.6879115
"Kings or Pawns" (????),41.8933203,12.4829321
"Kinomagazin" (1993),50.938361,6.959974
"Kinominutid" (2010),59.4372155,24.7453688
"Kinsey" (1990),52.48387945,-1.8932468971231557
"Kinvig" (1981),51.4707933,-0.172214
"Kir Royal" (1986),48.0626315,11.5479446
"Kiraz Mevsimi" (2014),41.8933203,12.4829321
"Kiri" (2018),51.4816546,-3.1791934
"Kirjamaa" (2007),63.2467777,25.9209164
"Kirjan takana" (2010),60.1658527,24.9522427
"Kirjava silta" (2000),59.8384378,23.47189794183383
"Kirstie & Phil's Love It or List It" (2015),51.7676194,0.0974893
"Kirstie's Fill Your House for Free" (2013),50.8452181,-2.1544079
"Kirstie's Handmade Britain" (2011),50.93829745,-4.538446190951002
"Kirstie's Handmade Christmas" (2014),51.847428949999994,-1.3774287594006211
"Kirstie's Handmade Treasures" (2013),53.9825271,-1.3852499932684972
"Kirstie's Homemade Christmas" (2009),51.513497349999994,-0.14062444194029472
"Kirstie's Vintage Home" (2012),51.1371483,0.2673446
"Kismet Road" (2004),53.7944229,-1.7519186
"Kiu i els seus amics" (1985),41.3828939,2.1774322
"Kivatsulle.tv" (2003),60.197873,24.9322653
"Kivi ja kilpi" (2001),60.1674881,24.9427473
"Kivisydï¿½n" (1984),60.197873,24.9322653
"Kizzy" (1976),52.9527916,-0.3183332
"Kjï¿½re Mamma" (2015),61.1529386,8.7876653
"Klaatu barada niktï¿½" (1996),41.3667951,2.0570346
"Klan" (1997),52.2319581,21.0067249
"Klass - Elu pï¿½rast" (2010),59.4372155,24.7453688
"Klementynka i Klemens - gesi z Doliny Mlynï¿½w" (1986),52.215933,19.134422
"Klemperer - Ein Leben in Deutschland" (1999),51.0493286,13.7381437
"Klimawechsel" (2009),48.1371079,11.5753822
"Klingendes ï¿½sterreich" (1986),47.6094985,13.7835784
"Klinik am Alex" (2009),52.430657100000005,13.160990724238701
"Klinik unter Palmen" (1996),48.1371079,11.5753822
"Klinika samotnych serc" (2005),52.2319581,21.0067249
"Kljucevi arkane" (1991),44.8178131,20.4568974
"Klub Szalonych Dziewic" (2010),52.2319581,21.0067249
"Klusownik" (1980),52.215933,19.134422
"Km 33" (2006),45.9852129,24.6859225
"Knall Genial/Cracker Snap" (2015),48.2083537,16.3725042
"Knallerfrauen" (2011),50.938361,6.959974
"Knightfall" (2017),42.64873625,18.094680152605108
"Knighthood and Decoy" (2012),51.5073219,-0.1276474
"Knightmare" (1987),52.62885135,1.2984009322275925
"Knirps, Fratz & Co. - Geschichten aus der Kita" (2013),51.3406321,12.3747329
"Knut, das Eisbï¿½rbaby" (2007),52.50844935,13.339230570557532
"Knut, der Eisbï¿½rjunge" (2007),52.50844935,13.339230570557532
"Kochaj mnie, kochaj!" (2006),52.0851405,21.0675161
"Kocham Klare" (2001),52.215933,19.134422
"Koeln reoaded - Anatomie einer archivarischen Katastrophe" (2009),50.938361,6.959974
"Kokkekamp" (1998),59.9358914,10.7226234
"Kokkeskolen i Siena" (2004),43.1816044,11.6546826
"Kokkinos kyklos" (2000),37.9839412,23.7283052
"Koko Pop" (2012),51.534748449999995,-0.1381645212722887
"Koktï¿½lparti" (2004),47.4979937,19.0403594
"Kolah Pahlavi" (2012),46.603354,1.8883335
"Koledzicom po svijetu" (2007),63.2467777,25.9209164
"Kolumbowie" (1970),52.215933,19.134422
"Komediantka" (1988),51.74736505,18.079590087700034
"Komisja morderstw" (2016),51.1089776,17.0326689
"Kommissar Freytag" (1963),48.1371079,11.5753822
"Kommissar Rex" (1994),48.2083537,16.3725042
"Kommissarin Lucas" (2003),49.0195333,12.0974869
"Kompani Karlsen" (2013),59.9133301,10.7389701
"Komuna e Parisit" (2010),41.3305141,19.825562857582966
"Kongen af Danmark" (2017),48.8588897,2.3200410217200766
"Kongsvik Ungdomskole" (2011),59.9133301,10.7389701
"Konstadinou kai Elenis" (1998),37.9839412,23.7283052
"Kontras" (1996),44.8178131,20.4568974
"Kontres" (1992),37.9839412,23.7283052
"Kontrovers - Das Politikmagazin" (2007),48.9467562,11.4038717
"Kookaburra - Der Comedy Club" (2007),52.5298014,13.410003
"Koomikot" (2015),60.16186395,24.90515128084524
"Korean Peninsula" (2012),45.9852129,24.6859225
"Korhatï¿½ros szerelem" (2017),47.4979937,19.0403594
"Korrespondenterne" (2012),59.9133301,10.7389701
"Koschwitz" (2000),52.5170365,13.3888599
"Kossuthkifli" (2015),47.1817585,19.5060937
"Kotikatu" (1995),60.1674881,24.9427473
"Kova laji" (2003),60.2047672,24.6568435
"Kovaa maata" (1994),60.5271593,25.6000156
"Krabbï¿½ zoekt Picasso" (2017),48.8588897,2.3200410217200766
"Kraft Music Hall Presents: The Des O'Connor Show" (1970),51.5073219,-0.1276474
"Krankies Television" (1990),54.8948478,-2.9362311
"Krasnaya kapella" (2004),48.8588897,2.3200410217200766
"Krempoli - Ein Platz fï¿½r wilde Kinder" (1975),48.1371079,11.5753822
"KreuzKï¿½llnKops" (2010),52.5170365,13.3888599
"Kreuzfahrt Berlin - Geschichten zwischen Spree und Landwehrkanal" (1998),52.5170365,13.3888599
"Kreuzfahrt ins Glï¿½ck" (2007),39.6242819,19.921514
"Krim tim 2" (2008),45.84264135,15.962231476593626
"Krimi.de" (2005),50.9777974,11.0287364
"Kripo Holstein - Mord und Meer" (2013),54.1029898,10.8186738
"Krippenspiele in der Heilig-Kreuz-Kirche" (2012),51.347923,12.40348376232894
"Kronehit Charts" (2005),48.2083537,16.3725042
"Krude TV" (2013),53.550341,10.000654
"Krupp - Eine deutsche Familie" (2009),52.5170365,13.3888599
"Kryminalni" (2004),52.2319581,21.0067249
"Ku'damm 56" (2016),52.5170365,13.3888599
"Kuba Wojewï¿½dzki" (2002),52.2319581,21.0067249
"Kubala, Moreno i Manchï¿½n" (2012),41.3828939,2.1774322
"Kuchnia polska" (1993),52.215933,19.134422
"Kuckï¿½" (1968),47.1817585,19.5060937
"Kugelmond" (1984),52.5512168,13.1788236
"Kukkivat roudan maat" (1981),63.5567679,27.1892281
"Kukucka" (2015),48.1516988,17.1093063
"Kultur in Niederbayern" (1999),48.536217,12.1516551
"Kulturzeit" (1995),52.5190141,13.3950767
"Kumbaya!" (2015),53.550341,10.000654
"Kumman kaa" (2003),60.1674881,24.9427473
"Kummeli" (1991),61.4980214,23.7603118
"Kunnon sotamies Svejkin seikkailuja" (1967),60.4517531,22.2670522
"Kunst fï¿½rs Dorf - Dï¿½rfer fï¿½r die Kunst" (2013),51.1257272,8.7876309
"Kunstnerens Lï¿½rling" (2015),52.5170365,13.3888599
"Kuokkavieras Kataja" (2016),61.23322975,25.552879094033575
"Kuorosota" (2009),60.2047672,24.6568435
"Kurd Idol" (2017),59.3251172,18.0710935
"Kurier" (2005),53.4131022,14.5660693
"Kurtlar Vadisi" (2003),42.1480553,-8.6219954
"Kustomize Kingz" (2014),53.7944229,-1.7519186
"Kuttner." (2005),52.5170365,13.3888599
"Kuumia aaltoja" (2003),60.1674881,24.9427473
"Kvartetti" (1991),61.4980214,23.7603118
"Kvieciu Vakarienes" (2011),54.8982139,23.9044817
"Kyle in Denial" (2016),53.7974185,-1.5437941
"Kyllï¿½ isï¿½ osaa" (1994),61.4980214,23.7603118
"Kylmï¿½n kosketus" (1999),61.4655292,23.645289
"Kylmï¿½verisesti sinun" (2000),60.1674881,24.9427473
"Kymenlaakson laulu" (2008),60.1695115,24.952269336250275
"Kynsin hampain" (2016),60.1839816,24.9524515
"Kï¿½ntor" (1976),47.4979937,19.0403594
"Kï¿½vï¿½hï¿½z" (2001),47.4979937,19.0403594
"Kï¿½zï¿½nï¿½ rybï¿½m" (1998),48.2083537,16.3725042
"Kï¿½mpf um deine Frau!" (2004),51.1831676,7.1809137
"Kï¿½rnï¿½k egy kocsit" (2000),47.4979937,19.0403594
"Kï¿½sï¿½ este Hajï¿½s Andrï¿½ssal" (2004),47.4979937,19.0403594
"Kï¿½t pisztolylï¿½vï¿½s" (1980),47.4979937,19.0403594
"Kï¿½ln 50667" (2013),50.938361,6.959974
"Kï¿½nig der letzten Tage" (1993),51.1638175,10.4478313
"Kï¿½nig von Kreuzberg" (2005),52.5170365,13.3888599
"Kï¿½nyveskï¿½p" (2004),48.0171336,18.891553
"Kï¿½rdï¿½gï¿½m" (2016),45.939475900000005,9.149410145408947
"Kï¿½sszï¿½p" (1992),47.6932672,19.5511544
"Kï¿½nstlerbuffet auf der Trendelburg" (2013),51.573956100000004,9.423646476455243
"Kï¿½stenwache" (1997),53.847103450000006,13.351350051651853
"L for Lester" (1982),50.3316978,-4.756684281241738
"L' abï¿½cï¿½daire de Francois Rï¿½my-Jeansac" (2010),47.27808725,4.222486304306048
"L'Altra Faccia della Medaglia" (2005),42.926326,10.761625
"L'Essonne en auteurs" (2012),48.53034015,2.239291805668168
"L'Europe des ï¿½crivains" (2013),45.9852129,24.6859225
"L'Europe ï¿½ vol d'oiseau" (2006),50.941303500000004,6.958137997831819
"L'Heure du Secret 2" (2014),47.0555907,6.745454
"L'Incubo: Halloween" (2012),41.8933203,12.4829321
"L'Italia degli anni Cinquanta" (1997),41.8933203,12.4829321
"L'Italia sul 2" (2002),45.4641943,9.1896346
"L'alcool et la route" (2013),38.3436365,-0.4881708
"L'allï¿½e du roi" (1996),48.7988184,2.0733739
"L'alqueria blanca" (2007),39.4697065,-0.3763353
"L'amica geniale" (2018),42.6384261,12.674297
"L'atelier Prï¿½vert-Derlon" (1969),48.6137734,2.4818087
"L'aventura quotidiana" (2001),41.3667951,2.0570346
"L'aventure humaine" (1997),40.41379255,-3.6920378829351304
"L'avvocato delle donne" (1997),41.8933203,12.4829321
"L'avvocato" (2003),46.0068476,8.9538624
"L'entrevista impossible" (2006),41.3828939,2.1774322
"L'entrevista" (1996),41.3828939,2.1774322
"L'era glaciale" (2009),45.4641943,9.1896346
"L'esport Fait Vivre" (2017),48.8588897,2.3200410217200766
"L'estiu en directe" (2005),41.3667951,2.0570346
"L'heure Simenon" (1987),51.5073219,-0.1276474
"L'histoire du samedi" (1995),49.1451519,1.9831777
"L'homme de la situation" (2011),48.8588897,2.3200410217200766
"L'hora de Mari Pau Huguet" (1995),41.3667951,2.0570346
"L'hora del lector" (2007),41.3667951,2.0570346
"L'illa del tresor" (1996),41.3667951,2.0570346
"L'illa del tresor" (2005),41.3667951,2.0570346
"L'informatiu vespre" (1987),41.4728432,2.0817809
"L'instit" (1993),43.1506968,6.3419285
"L'isola dei famosi" (2003),45.4641943,9.1896346
"L'isola del gusto" (2009),37.5023612,15.0873718
"L'ispettore Coliandro" (2006),44.4938203,11.3426327
"L'ispettore Giusti" (1999),41.8933203,12.4829321
"L'ispettore Sarti - Un poliziotto, una cittï¿½" (1991),44.4938203,11.3426327
"L'ombra nera del Vesuvio" (1986),40.8358846,14.2487679
"L'ï¿½tï¿½ rouge" (2002),49.0508845,2.1008067
"L.O.L" (2010),54.596391,-5.9301829
"L8r" (2004),51.5073219,-0.1276474
"LTA County Cup: Live from Devonshire Park" (2007),50.7664372,0.2781546
"La Boudeuse ï¿½ la dï¿½couverte des peuples de l'eau" (2006/I),4.0039882,-52.999998
"La Boudeuse ï¿½ la dï¿½couverte des peuples de l'eau" (2006/II),4.0039882,-52.999998
"La Cartellera" (2005),41.3828939,2.1774322
"La Casa de Caronte" (2011),40.4167047,-3.7035825
"La Caverne" (2011),48.8588897,2.3200410217200766
"La Corse, beautï¿½ sauvage" (2013),42.188089649999995,9.068413771427695
"La Cucafera" (1981),41.4728432,2.0817809
"La Dieta Mediterrï¿½nea" (2006),39.3260685,-4.8379791
"La Doï¿½a" (2010),40.4167047,-3.7035825
"La Espaï¿½a de Vï¿½ctor Ros" (2015),40.4167047,-3.7035825
"La Femme Musketeer" (2004),45.3658443,15.6575209
"La Grande Traversï¿½e" (2017),46.1591126,-1.1520434
"La Grieta: the Webseries" (2013),37.171379,-3.591488175434762
"La Linea dei Topi: The Rat Line" (2014),41.8933203,12.4829321
"La Lloll" (1993),41.3667951,2.0570346
"La Lloll" (2003),41.3828939,2.1774322
"La Maison France 5" (2003),46.603354,1.8883335
"La Mappa Misteriosa" (2011),44.525696,11.039437
"La Mari 2" (2009),41.3828939,2.1774322
"La Noche Tuerta" (1999),40.4167047,-3.7035825
"La Porta Rossa" (2016),45.6496485,13.7772781
"La Reina del Sur" (2011),39.3260685,-4.8379791
"La Riera" (2010),41.5064041,2.3913883
"La Roue de la Chance" (2014),46.2017559,6.1466014
"La Runa" (2015),40.0912813,9.0305773
"La Selecciï¿½n" (2013),40.4167047,-3.7035825
"La Seria" (2014),43.6487851,2.3435684
"La Stangata" (2009),45.528554,9.2782244
"La Storia dei Santi" (2014),43.4586541,11.1389204
"La Supercafetera" (2010),40.4167047,-3.7035825
"La Svizzera contro Rigazzi" (2008),46.0068476,8.9538624
"La azotea de Wyoming" (2005),40.4167047,-3.7035825
"La banda de Pï¿½rez" (1997),40.03221,-3.6039604
"La battante" (2005),46.1591126,-1.1520434
"La bella Otero" (2008),41.5554326,2.4002787
"La belle ï¿½quipe" (1958),48.8588897,2.3200410217200766
"La carte aux trï¿½sors" (1996),49.0701875,2.1718687
"La case de l'oncle Doc" (1997),48.8588897,2.3200410217200766
"La certosa di Parma" (1982),44.9265322,10.377117
"La cittadella" (1964),42.9253735,10.9058027
"La ciudad ideal" (2017),41.3828939,2.1774322
"La collection pique sa crise" (2010),50.4500336,30.5241361
"La columna" (2000),41.3667951,2.0570346
"La conspiraciï¿½n de chacal" (2004),40.4167047,-3.7035825
"La cosa nostra" (1999),41.3667951,2.0570346
"La course ï¿½vasion autour du monde" (2011),43.7698712,11.2555757
"La dama velata" (2015),46.1029536,11.12974249416882
"La dame d'Izieu" (2007),46.603354,1.8883335
"La extraï¿½a dama" (1989),42.6384261,12.674297
"La fabuleuse histoire des studios hollywoodiens: MGM" (2014),48.8588897,2.3200410217200766
"La famiglia Benvenuti" (1968),42.71785,10.9810013
"La famiglia Gionni" (2011),41.8933203,12.4829321
"La famille Ramdam" (1990),49.0355508,1.8657252
"La femme en blanc" (1970),48.2640845,-2.9202408
"La figlia di Elisa - Ritorno a Rivombrosa" (2007),45.3918835,7.959784640670554
"La filiï¿½re" (1978),49.0615171,1.7428006
"La fille au fond du verre ï¿½ sakï¿½" (2009),48.8588897,2.3200410217200766
"La forza dell'amore" (1998),44.4938203,11.3426327
"La forï¿½t" (2017),46.603354,1.8883335
"La freccia nera" (2006),42.121202600000004,12.23040466957174
"La fï¿½te de la chanson franï¿½aise" (2005),48.8770119,2.3010998
"La gran ilusiï¿½n" (1999),40.6599005,-4.0251223
"La grande librairie" (2008),48.8588897,2.3200410217200766
"La guerra de los mandos" (2008),41.3815832,2.0750677
"La huella del crimen 2" (1991),40.4167047,-3.7035825
"La huella del crimen 3" (2009),41.046574,-4.6559721
"La huella del crimen" (1985),39.3260685,-4.8379791
"La ira" (2009),40.4167047,-3.7035825
"La justice de Marion" (1998),48.8588897,2.3200410217200766
"La lance de la destinï¿½e" (2007),48.8588897,2.3200410217200766
"La langue secrï¿½te des marionnettes" (2013),51.1638175,10.4478313
"La leï¿½on de musique de Jean-Franï¿½ois Zygel" (2007),48.8588897,2.3200410217200766
"La likatem el sawt" (2010),54.7023545,-3.2765753
"La loba herida" (1992),40.4167047,-3.7035825
"La loi de..." (2014),47.3900474,0.6889268
"La loi du collï¿½ge" (1994),48.9273534,2.3735838711722193
"La lumiï¿½re des justes" (1979),49.2065404,2.5846582
"La lï¿½gende des 3 clefs" (2007),45.271297,0.1698227
"La madonna del parto" (2013),42.6384261,12.674297
"La maison des bois" (1971),49.2178414,2.8080763
"La mandrï¿½gora" (1997),40.4167047,-3.7035825
"La maï¿½ana de la 1" (2009),40.4167047,-3.7035825
"La memoria del agua" (2012),40.4167047,-3.7035825
"La meva" (2013),41.3945976,2.1491592
"La minute Kiosque" (2007),46.5218269,6.6327025
"La mirada de Bea" (2016),37.3399964,-4.5811614
"La mitad invisible" (2010),41.370626099999996,2.1572310592649178
"La moglie cinese" (2006),42.6977028,23.3217359
"La mujer de tu vida 2" (1994),40.4167047,-3.7035825
"La mujer de tu vida" (1990),40.4167047,-3.7035825
"La neve nel bicchiere" (1984),44.4938203,11.3426327
"La nit al dia" (2002),41.3667951,2.0570346
"La nit bruixa" (1989),41.3667951,2.0570346
"La nit del Maremï¿½gnum" (1996),41.3828939,2.1774322
"La nit en directe" (2006),41.3667951,2.0570346
"La noche mï¿½s larga" (2000),40.4167047,-3.7035825
"La nuit ï¿½coute" (1964),46.603354,1.8883335
"La orquesta" (1984),41.4728432,2.0817809
"La otra sala: Clï¿½sicos" (2016),40.4167047,-3.7035825
"La parada" (1989),41.3667951,2.0570346
"La piovra 3" (1987),37.82855535,15.258998646694675
"La piovra 6 - L'ultimo segreto" (1992),47.3947961,13.2067198
"La piovra" (1984),37.983651,13.695554
"La plaï¿½a de la lluna" (1987),41.3828939,2.1774322
"La prophï¿½tie d'Avignon" (2007),43.9506922,4.807676854056483
"La que se avecina" (2007),40.4167047,-3.7035825
"La quinta donna" (1982),45.4641943,9.1896346
